,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride,time,mlups,bandwidth,compute
800,A40,CUDA Explicit Memory,8779,1,1,1024,2,float,16,1117.68,8.04316,0.0321726,1054.23
801,A40,CUDA Explicit Memory,9410,1,1,1024,2,float,16,1168.63,8.2454,0.0329816,1080.74
802,A40,CUDA Explicit Memory,10085,1,1,1024,2,float,16,1242.34,8.31256,0.0332502,1089.54
803,A40,CUDA Explicit Memory,10809,1,1,1024,2,float,16,1425.03,7.76715,0.0310686,1018.06
804,A40,CUDA Explicit Memory,11585,1,1,1024,2,float,16,1425.08,8.32445,0.0332978,1091.1
805,A40,CUDA Explicit Memory,12416,1,1,1024,2,float,16,1552.15,8.1912,0.0327648,1073.64
806,A40,CUDA Explicit Memory,13307,1,1,1024,2,float,16,1552.11,8.77926,0.035117,1150.71
807,A40,CUDA Explicit Memory,14263,1,1,1024,2,float,16,1732.57,8.42985,0.0337194,1104.92
808,A40,CUDA Explicit Memory,15286,1,1,1024,2,float,16,1861.88,8.40704,0.0336281,1101.93
809,A40,CUDA Explicit Memory,16384,1,1,1024,2,float,16,2040.15,8.2235,0.032894,1077.87
810,A40,CUDA Explicit Memory,17559,1,1,1024,2,float,16,2171.51,8.28013,0.0331205,1085.29
811,A40,CUDA Explicit Memory,18820,1,1,1024,2,float,16,2299.4,8.38119,0.0335248,1098.54
812,A40,CUDA Explicit Memory,20171,1,1,1024,2,float,16,2481.0,8.32532,0.0333013,1091.22
813,A40,CUDA Explicit Memory,21618,1,1,1024,2,float,16,2655.56,8.33603,0.0333441,1092.62
814,A40,CUDA Explicit Memory,23170,1,1,1024,2,float,16,2790.58,8.50219,0.0340088,1114.4
815,A40,CUDA Explicit Memory,24833,1,1,1024,2,float,16,2963.4,8.58102,0.0343241,1124.73
816,A40,CUDA Explicit Memory,26615,1,1,1024,2,float,16,3099.95,8.79167,0.0351667,1152.34
817,A40,CUDA Explicit Memory,28526,1,1,1024,2,float,16,3409.36,8.56778,0.0342711,1123.0
818,A40,CUDA Explicit Memory,30573,1,1,1024,2,float,16,3579.21,8.74683,0.0349873,1146.46
819,A40,CUDA Explicit Memory,32768,1,1,1024,2,float,16,3887.23,8.63197,0.0345279,1131.41
820,A40,CUDA Explicit Memory,35119,1,1,1024,2,float,16,4195.26,8.57202,0.0342881,1123.55
821,A40,CUDA Explicit Memory,37640,1,1,1024,2,float,16,4450.08,8.66128,0.0346451,1135.25
822,A40,CUDA Explicit Memory,40342,1,1,1024,2,float,16,4811.44,8.58583,0.0343433,1125.36
823,A40,CUDA Explicit Memory,43237,1,1,1024,2,float,16,5119.7,8.6479,0.0345916,1133.5
824,A40,CUDA Explicit Memory,46340,1,1,1024,2,float,16,5427.94,8.7422,0.0349688,1145.86
825,A40,CUDA Explicit Memory,49667,1,1,1024,2,float,16,5736.2,8.86633,0.0354653,1162.13
826,A40,CUDA Explicit Memory,53231,1,1,1024,2,float,16,6191.35,8.80399,0.0352159,1153.96
827,A40,CUDA Explicit Memory,57052,1,1,1024,2,float,16,6661.16,8.77043,0.0350817,1149.56
828,A40,CUDA Explicit Memory,61147,1,1,1024,2,float,16,7118.07,8.79655,0.0351862,1152.98
829,A40,CUDA Explicit Memory,65536,1,1,1024,2,float,16,7586.31,8.84604,0.0353842,1159.47
830,A40,CUDA Explicit Memory,70239,1,1,1024,2,float,16,8203.16,8.76793,0.0350717,1149.23
831,A40,CUDA Explicit Memory,75281,1,1,1024,2,float,16,8819.96,8.74015,0.0349606,1145.59
832,A40,CUDA Explicit Memory,80684,1,1,1024,2,float,16,9436.97,8.75497,0.0350199,1147.53
833,A40,CUDA Explicit Memory,86475,1,1,1024,2,float,16,10054.1,8.80735,0.0352294,1154.4
834,A40,CUDA Explicit Memory,92681,1,1,1024,2,float,16,10671.4,8.89344,0.0355738,1165.68
835,A40,CUDA Explicit Memory,99334,1,1,1024,2,float,16,11441.3,8.89041,0.0355616,1165.28
836,A40,CUDA Explicit Memory,106463,1,1,1024,2,float,16,12367.4,8.81493,0.0352597,1155.39
837,A40,CUDA Explicit Memory,114104,1,1,1024,2,float,16,13140.4,8.89187,0.0355675,1165.48
838,A40,CUDA Explicit Memory,122294,1,1,1024,2,float,16,14066.2,8.90283,0.0356113,1166.91
839,A40,CUDA Explicit Memory,131072,1,1,1024,2,float,16,15145.6,8.86182,0.0354473,1161.54
840,A40,CUDA Explicit Memory,140479,1,1,1024,2,float,16,16226.3,8.86527,0.0354611,1161.99
841,A40,CUDA Explicit Memory,150562,1,1,1024,2,float,16,17460.5,8.82996,0.0353198,1157.36
842,A40,CUDA Explicit Memory,161368,1,1,1024,2,float,16,18695.1,8.83873,0.0353549,1158.51
843,A40,CUDA Explicit Memory,172950,1,1,1024,2,float,16,19930.1,8.88608,0.0355443,1164.72
844,A40,CUDA Explicit Memory,185363,1,1,1024,2,float,16,21318.9,8.90346,0.0356138,1166.99
845,A40,CUDA Explicit Memory,198668,1,1,1024,2,float,16,22862.0,8.89842,0.0355937,1166.33
846,A40,CUDA Explicit Memory,212927,1,1,1024,2,float,16,24559.4,8.87794,0.0355118,1163.65
847,A40,CUDA Explicit Memory,228209,1,1,1024,2,float,16,26257.2,8.89988,0.0355995,1166.53
848,A40,CUDA Explicit Memory,244589,1,1,1024,2,float,16,28109.2,8.91021,0.0356408,1167.88
849,A40,CUDA Explicit Memory,262144,1,1,1024,2,float,16,30269.2,8.86827,0.0354731,1162.38
850,A40,CUDA Explicit Memory,280958,1,1,1024,2,float,16,32429.7,8.87153,0.0354861,1162.81
851,A40,CUDA Explicit Memory,301124,1,1,1024,2,float,16,34744.6,8.87479,0.0354992,1163.24
852,A40,CUDA Explicit Memory,322737,1,1,1024,2,float,16,37213.8,8.88064,0.0355226,1164.0
853,A40,CUDA Explicit Memory,345901,1,1,1024,2,float,16,39837.5,8.8912,0.0355648,1165.39
854,A40,CUDA Explicit Memory,370727,1,1,1024,2,float,16,42615.6,8.90812,0.0356325,1167.6
855,A40,CUDA Explicit Memory,397336,1,1,1024,2,float,16,45701.9,8.90273,0.0356109,1166.9
856,A40,CUDA Explicit Memory,425854,1,1,1024,2,float,16,48942.9,8.90986,0.0356394,1167.83
857,A40,CUDA Explicit Memory,456419,1,1,1024,2,float,16,52492.1,8.90369,0.0356148,1167.02
858,A40,CUDA Explicit Memory,489178,1,1,1024,2,float,16,56196.1,8.91375,0.035655,1168.34
859,A40,CUDA Explicit Memory,524288,1,1,512,2,float,16,30181.2,8.89413,0.0355765,1165.77
860,A40,CUDA Explicit Memory,561917,1,1,512,2,float,16,32341.7,8.89568,0.0355827,1165.97
861,A40,CUDA Explicit Memory,602248,1,1,512,2,float,16,34656.5,8.89734,0.0355893,1166.19
862,A40,CUDA Explicit Memory,645474,1,1,512,2,float,16,37125.8,8.9017,0.0356068,1166.76
863,A40,CUDA Explicit Memory,691802,1,1,512,2,float,16,39749.4,8.91089,0.0356436,1167.97
864,A40,CUDA Explicit Memory,741455,1,1,512,2,float,16,42604.4,8.91046,0.0356419,1167.91
865,A40,CUDA Explicit Memory,794672,1,1,512,2,float,16,45690.8,8.90491,0.0356196,1167.18
866,A40,CUDA Explicit Memory,851708,1,1,512,2,float,16,48931.7,8.91191,0.0356476,1168.1
867,A40,CUDA Explicit Memory,912838,1,1,512,2,float,16,52481.0,8.90557,0.0356223,1167.27
868,A40,CUDA Explicit Memory,978356,1,1,512,2,float,16,56185.0,8.91552,0.0356621,1168.57
869,A40,CUDA Explicit Memory,1048576,1,1,128,2,float,16,15068.6,8.90712,0.0356285,1167.47
870,A40,CUDA Explicit Memory,2,1,1,1024,2,float,32,158.195,0.012946,5.17841e-05,1.69686
871,A40,CUDA Explicit Memory,3,1,1,1024,2,float,32,158.235,0.0194142,7.76567e-05,2.54465
872,A40,CUDA Explicit Memory,4,1,1,1024,2,float,32,158.229,0.0258866,0.000103546,3.39301
873,A40,CUDA Explicit Memory,5,1,1,1024,2,float,32,196.179,0.0260986,0.000104395,3.4208
874,A40,CUDA Explicit Memory,6,1,1,1024,2,float,32,192.215,0.0319641,0.000127857,4.1896
875,A40,CUDA Explicit Memory,7,1,1,1024,2,float,32,196.187,0.0365366,0.000146147,4.78893
876,A40,CUDA Explicit Memory,8,1,1,1024,2,float,32,194.74,0.0420663,0.000168265,5.51372
877,A40,CUDA Explicit Memory,9,1,1,1024,2,float,32,195.311,0.0471863,0.000188745,6.1848
878,A40,CUDA Explicit Memory,10,1,1,1024,2,float,32,195.755,0.0523102,0.000209241,6.85641
879,A40,CUDA Explicit Memory,11,1,1,1024,2,float,32,195.302,0.0576747,0.000230699,7.55953
880,A40,CUDA Explicit Memory,12,1,1,1024,2,float,32,195.425,0.0628784,0.000251513,8.24159
881,A40,CUDA Explicit Memory,13,1,1,1024,2,float,32,196.19,0.0678525,0.00027141,8.89356
882,A40,CUDA Explicit Memory,14,1,1,1024,2,float,32,195.992,0.073146,0.000292584,9.58739
883,A40,CUDA Explicit Memory,16,1,1,1024,2,float,32,196.011,0.083587,0.000334348,10.9559
884,A40,CUDA Explicit Memory,17,1,1,1024,2,float,32,196.005,0.0888141,0.000355256,11.641
885,A40,CUDA Explicit Memory,18,1,1,1024,2,float,32,196.015,0.0940334,0.000376134,12.3251
886,A40,CUDA Explicit Memory,19,1,1,1024,2,float,32,196.02,0.0992551,0.00039702,13.0096
887,A40,CUDA Explicit Memory,21,1,1,1024,2,float,32,196.214,0.109595,0.000438379,14.3648
888,A40,CUDA Explicit Memory,22,1,1,1024,2,float,32,196.089,0.114886,0.000459545,15.0584
889,A40,CUDA Explicit Memory,24,1,1,1024,2,float,32,196.186,0.125269,0.000501075,16.4192
890,A40,CUDA Explicit Memory,25,1,1,1024,2,float,32,196.159,0.130507,0.000522027,17.1058
891,A40,CUDA Explicit Memory,27,1,1,1024,2,float,32,196.172,0.140937,0.000563749,18.4729
892,A40,CUDA Explicit Memory,29,1,1,1024,2,float,32,196.233,0.151331,0.000605323,19.8352
893,A40,CUDA Explicit Memory,32,1,1,1024,2,float,32,196.199,0.167014,0.000668057,21.8909
894,A40,CUDA Explicit Memory,34,1,1,1024,2,float,32,196.21,0.177443,0.000709771,23.2578
895,A40,CUDA Explicit Memory,36,1,1,1024,2,float,32,196.22,0.18787,0.000751482,24.6245
896,A40,CUDA Explicit Memory,39,1,1,1024,2,float,32,196.222,0.203525,0.0008141,26.6764
897,A40,CUDA Explicit Memory,42,1,1,1024,2,float,32,196.186,0.21922,0.000876881,28.7336
898,A40,CUDA Explicit Memory,45,1,1,1024,2,float,32,196.228,0.234829,0.000939314,30.7794
899,A40,CUDA Explicit Memory,48,1,1,1024,2,float,32,196.229,0.250482,0.00100193,32.8312
900,A40,CUDA Explicit Memory,51,1,1,1024,2,float,32,196.205,0.26617,0.00106468,34.8875
901,A40,CUDA Explicit Memory,55,1,1,1024,2,float,32,196.229,0.287011,0.00114804,37.6191
902,A40,CUDA Explicit Memory,59,1,1,1024,2,float,32,196.258,0.307839,0.00123136,40.3491
903,A40,CUDA Explicit Memory,64,1,1,1024,2,float,32,196.264,0.333917,0.00133567,43.7671
904,A40,CUDA Explicit Memory,68,1,1,1024,2,float,32,196.227,0.354854,0.00141941,46.5114
905,A40,CUDA Explicit Memory,73,1,1,1024,2,float,32,196.24,0.380922,0.00152369,49.9282
906,A40,CUDA Explicit Memory,78,1,1,1024,2,float,32,196.237,0.407018,0.00162807,53.3487
907,A40,CUDA Explicit Memory,84,1,1,1024,2,float,32,196.216,0.438374,0.0017535,57.4586
908,A40,CUDA Explicit Memory,90,1,1,1024,2,float,32,196.233,0.469646,0.00187858,61.5574
909,A40,CUDA Explicit Memory,97,1,1,1024,2,float,32,196.269,0.50608,0.00202432,66.333
910,A40,CUDA Explicit Memory,103,1,1,1024,2,float,32,196.255,0.537425,0.0021497,70.4413
911,A40,CUDA Explicit Memory,111,1,1,1024,2,float,32,196.228,0.579245,0.00231698,75.9229
912,A40,CUDA Explicit Memory,119,1,1,1024,2,float,32,196.28,0.620829,0.00248331,81.3733
913,A40,CUDA Explicit Memory,128,1,1,1024,2,float,32,196.223,0.667973,0.00267189,87.5526
914,A40,CUDA Explicit Memory,137,1,1,1024,2,float,32,196.216,0.714968,0.00285987,93.7123
915,A40,CUDA Explicit Memory,147,1,1,1024,2,float,32,196.237,0.767072,0.00306829,100.542
916,A40,CUDA Explicit Memory,157,1,1,1024,2,float,32,196.213,0.819356,0.00327742,107.395
917,A40,CUDA Explicit Memory,168,1,1,1024,2,float,32,196.235,0.876664,0.00350665,114.906
918,A40,CUDA Explicit Memory,181,1,1,1024,2,float,32,196.302,0.944178,0.00377671,123.755
919,A40,CUDA Explicit Memory,194,1,1,1024,2,float,32,196.228,1.01237,0.0040495,132.694
920,A40,CUDA Explicit Memory,207,1,1,1024,2,float,32,196.269,1.07999,0.00431995,141.556
921,A40,CUDA Explicit Memory,222,1,1,1024,2,float,32,159.189,1.42804,0.00571215,187.176
922,A40,CUDA Explicit Memory,238,1,1,1024,2,float,32,158.939,1.53337,0.00613347,200.982
923,A40,CUDA Explicit Memory,256,1,1,1024,2,float,32,159.061,1.64808,0.0065923,216.017
924,A40,CUDA Explicit Memory,274,1,1,1024,2,float,32,158.393,1.77139,0.00708555,232.179
925,A40,CUDA Explicit Memory,294,1,1,1024,2,float,32,158.281,1.90203,0.00760812,249.303
926,A40,CUDA Explicit Memory,315,1,1,1024,2,float,32,158.278,2.03793,0.00815173,267.116
927,A40,CUDA Explicit Memory,337,1,1,1024,2,float,32,193.918,1.77955,0.00711821,233.25
928,A40,CUDA Explicit Memory,362,1,1,1024,2,float,32,196.235,1.889,0.00755598,247.594
929,A40,CUDA Explicit Memory,388,1,1,1024,2,float,32,196.245,2.02457,0.00809828,265.364
930,A40,CUDA Explicit Memory,415,1,1,1024,2,float,32,196.241,2.1655,0.008662,283.836
931,A40,CUDA Explicit Memory,445,1,1,1024,2,float,32,196.288,2.32149,0.00928596,304.282
932,A40,CUDA Explicit Memory,477,1,1,1024,2,float,32,196.288,2.48843,0.00995371,326.163
933,A40,CUDA Explicit Memory,512,1,1,1024,2,float,32,196.328,2.67047,0.0106819,350.024
934,A40,CUDA Explicit Memory,548,1,1,1024,2,float,32,196.331,2.85819,0.0114328,374.629
935,A40,CUDA Explicit Memory,588,1,1,1024,2,float,32,196.356,3.06643,0.0122657,401.923
936,A40,CUDA Explicit Memory,630,1,1,1024,2,float,32,196.352,3.28552,0.0131421,430.64
937,A40,CUDA Explicit Memory,675,1,1,1024,2,float,32,234.431,2.94842,0.0117937,386.455
938,A40,CUDA Explicit Memory,724,1,1,1024,2,float,32,312.197,2.37471,0.00949883,311.258
939,A40,CUDA Explicit Memory,776,1,1,1024,2,float,32,312.226,2.54503,0.0101801,333.582
940,A40,CUDA Explicit Memory,831,1,1,1024,2,float,32,312.211,2.72554,0.0109022,357.242
941,A40,CUDA Explicit Memory,891,1,1,1024,2,float,32,312.171,2.9227,0.0116908,383.084
942,A40,CUDA Explicit Memory,955,1,1,1024,2,float,32,312.155,3.13281,0.0125312,410.623
943,A40,CUDA Explicit Memory,1024,1,1,1024,2,float,32,312.161,3.35909,0.0134364,440.282
944,A40,CUDA Explicit Memory,1097,1,1,1024,2,float,32,312.136,3.59884,0.0143954,471.708
945,A40,CUDA Explicit Memory,1176,1,1,1024,2,float,32,312.15,3.85784,0.0154314,505.655
946,A40,CUDA Explicit Memory,1260,1,1,1024,2,float,32,312.146,4.13345,0.0165338,541.779
947,A40,CUDA Explicit Memory,1351,1,1,1024,2,float,32,503.333,2.74852,0.0109941,360.255
948,A40,CUDA Explicit Memory,1448,1,1,1024,2,float,32,503.345,2.9458,0.0117832,386.111
949,A40,CUDA Explicit Memory,1552,1,1,1024,2,float,32,503.292,3.15771,0.0126308,413.887
950,A40,CUDA Explicit Memory,1663,1,1,1024,2,float,32,503.3,3.3835,0.013534,443.481
951,A40,CUDA Explicit Memory,1782,1,1,1024,2,float,32,503.271,3.62582,0.0145033,475.243
952,A40,CUDA Explicit Memory,1910,1,1,1024,2,float,32,503.266,3.88629,0.0155452,509.384
953,A40,CUDA Explicit Memory,2048,1,1,1024,2,float,32,622.392,3.36951,0.013478,441.648
954,A40,CUDA Explicit Memory,2194,1,1,1024,2,float,32,622.341,3.61001,0.01444,473.171
955,A40,CUDA Explicit Memory,2352,1,1,1024,2,float,32,622.328,3.87006,0.0154803,507.257
956,A40,CUDA Explicit Memory,2521,1,1,1024,2,float,32,622.291,4.14839,0.0165935,543.737
957,A40,CUDA Explicit Memory,2702,1,1,1024,2,float,32,810.419,3.4141,0.0136564,447.493
958,A40,CUDA Explicit Memory,2896,1,1,1024,2,float,32,810.411,3.65926,0.014637,479.626
959,A40,CUDA Explicit Memory,3104,1,1,1024,2,float,32,810.386,3.9222,0.0156888,514.09
960,A40,CUDA Explicit Memory,3326,1,1,1024,2,float,32,810.374,4.20278,0.0168111,550.867
961,A40,CUDA Explicit Memory,3565,1,1,1024,2,float,32,932.372,3.91535,0.0156614,513.193
962,A40,CUDA Explicit Memory,3821,1,1,1024,2,float,32,932.344,4.19663,0.0167865,550.061
963,A40,CUDA Explicit Memory,4096,1,1,1024,2,float,32,1117.64,3.75283,0.0150113,491.891
964,A40,CUDA Explicit Memory,4389,1,1,1024,2,float,32,1117.65,4.02122,0.0160849,527.069
965,A40,CUDA Explicit Memory,4705,1,1,1024,2,float,32,1168.58,4.12288,0.0164915,540.394
966,A40,CUDA Explicit Memory,5042,1,1,1024,2,float,32,1242.29,4.15603,0.0166241,544.739
967,A40,CUDA Explicit Memory,5404,1,1,1024,2,float,32,1425.01,3.88327,0.0155331,508.988
968,A40,CUDA Explicit Memory,5792,1,1,1024,2,float,32,1425.06,4.16194,0.0166478,545.514
969,A40,CUDA Explicit Memory,6208,1,1,1024,2,float,32,1552.13,4.09567,0.0163827,536.827
970,A40,CUDA Explicit Memory,6653,1,1,1024,2,float,32,1552.1,4.38932,0.0175573,575.316
971,A40,CUDA Explicit Memory,7131,1,1,1024,2,float,32,1732.54,4.21471,0.0168588,552.43
972,A40,CUDA Explicit Memory,7643,1,1,1024,2,float,32,1861.86,4.20355,0.0168142,550.967
973,A40,CUDA Explicit Memory,8192,1,1,1024,2,float,32,2040.16,4.11174,0.0164469,538.934
974,A40,CUDA Explicit Memory,8779,1,1,1024,2,float,32,2171.48,4.1399,0.0165596,542.625
975,A40,CUDA Explicit Memory,9410,1,1,1024,2,float,32,2299.37,4.19064,0.0167625,549.275
976,A40,CUDA Explicit Memory,10085,1,1,1024,2,float,32,2480.83,4.16274,0.016651,545.619
977,A40,CUDA Explicit Memory,10809,1,1,1024,2,float,32,2655.52,4.16808,0.0166723,546.318
978,A40,CUDA Explicit Memory,11585,1,1,1024,2,float,32,2790.55,4.25115,0.0170046,557.207
979,A40,CUDA Explicit Memory,12416,1,1,1024,2,float,32,2963.36,4.29039,0.0171616,562.351
980,A40,CUDA Explicit Memory,13307,1,1,1024,2,float,32,3099.93,4.3957,0.0175828,576.153
981,A40,CUDA Explicit Memory,14263,1,1,1024,2,float,32,3409.32,4.28394,0.0171357,561.504
982,A40,CUDA Explicit Memory,15286,1,1,1024,2,float,32,3579.18,4.37331,0.0174932,573.218
983,A40,CUDA Explicit Memory,16384,1,1,1024,2,float,32,3887.19,4.31603,0.0172641,565.711
984,A40,CUDA Explicit Memory,17559,1,1,1024,2,float,32,4195.24,4.28591,0.0171436,561.763
985,A40,CUDA Explicit Memory,18820,1,1,1024,2,float,32,4450.07,4.33064,0.0173226,567.626
986,A40,CUDA Explicit Memory,20171,1,1,1024,2,float,32,4811.43,4.29293,0.0171717,562.683
987,A40,CUDA Explicit Memory,21618,1,1,1024,2,float,32,5119.67,4.32388,0.0172955,566.739
988,A40,CUDA Explicit Memory,23170,1,1,1024,2,float,32,5427.94,4.3711,0.0174844,572.929
989,A40,CUDA Explicit Memory,24833,1,1,1024,2,float,32,5736.2,4.43307,0.0177323,581.051
990,A40,CUDA Explicit Memory,26615,1,1,1024,2,float,32,6191.35,4.40191,0.0176076,576.967
991,A40,CUDA Explicit Memory,28526,1,1,1024,2,float,32,6661.16,4.38522,0.0175409,574.779
992,A40,CUDA Explicit Memory,30573,1,1,1024,2,float,32,7118.07,4.39821,0.0175928,576.482
993,A40,CUDA Explicit Memory,32768,1,1,1024,2,float,32,7586.33,4.42301,0.017692,579.733
994,A40,CUDA Explicit Memory,35119,1,1,1024,2,float,32,8203.16,4.3839,0.0175356,574.607
995,A40,CUDA Explicit Memory,37640,1,1,1024,2,float,32,8819.97,4.37001,0.01748,572.786
996,A40,CUDA Explicit Memory,40342,1,1,1024,2,float,32,9436.97,4.37748,0.0175099,573.766
997,A40,CUDA Explicit Memory,43237,1,1,1024,2,float,32,10054.2,4.40362,0.0176145,577.191
998,A40,CUDA Explicit Memory,46340,1,1,1024,2,float,32,10671.4,4.44665,0.0177866,582.832
999,A40,CUDA Explicit Memory,49667,1,1,1024,2,float,32,11441.3,4.44519,0.0177808,582.641
1000,A40,CUDA Explicit Memory,53231,1,1,1024,2,float,32,12367.4,4.40742,0.0176297,577.689
1001,A40,CUDA Explicit Memory,57052,1,1,1024,2,float,32,13140.4,4.44594,0.0177837,582.738
1002,A40,CUDA Explicit Memory,61147,1,1,1024,2,float,32,14066.2,4.4514,0.0178056,583.454
1003,A40,CUDA Explicit Memory,65536,1,1,1024,2,float,32,15145.6,4.43092,0.0177237,580.769
1004,A40,CUDA Explicit Memory,70239,1,1,1024,2,float,32,16226.3,4.43259,0.0177304,580.988
1005,A40,CUDA Explicit Memory,75281,1,1,1024,2,float,32,17460.5,4.41497,0.0176599,578.679
1006,A40,CUDA Explicit Memory,80684,1,1,1024,2,float,32,18695.1,4.41936,0.0176775,579.255
1007,A40,CUDA Explicit Memory,86475,1,1,1024,2,float,32,19930.2,4.44302,0.0177721,582.356
1008,A40,CUDA Explicit Memory,92681,1,1,1024,2,float,32,21318.9,4.45169,0.0178068,583.492
1009,A40,CUDA Explicit Memory,99334,1,1,1024,2,float,32,22862.1,4.44919,0.0177968,583.164
1010,A40,CUDA Explicit Memory,106463,1,1,1024,2,float,32,24559.5,4.43893,0.0177557,581.82
1011,A40,CUDA Explicit Memory,114104,1,1,1024,2,float,32,26257.3,4.4499,0.0177996,583.257
1012,A40,CUDA Explicit Memory,122294,1,1,1024,2,float,32,28109.3,4.45507,0.0178203,583.935
1013,A40,CUDA Explicit Memory,131072,1,1,1024,2,float,32,30269.2,4.43413,0.0177365,581.19
1014,A40,CUDA Explicit Memory,140479,1,1,1024,2,float,32,32429.8,4.43575,0.017743,581.403
1015,A40,CUDA Explicit Memory,150562,1,1,1024,2,float,32,34744.7,4.43739,0.0177496,581.617
1016,A40,CUDA Explicit Memory,161368,1,1,1024,2,float,32,37213.9,4.4403,0.0177612,581.999
1017,A40,CUDA Explicit Memory,172950,1,1,1024,2,float,32,39837.6,4.44557,0.0177823,582.69
1018,A40,CUDA Explicit Memory,185363,1,1,1024,2,float,32,42615.7,4.45403,0.0178161,583.798
1019,A40,CUDA Explicit Memory,198668,1,1,1024,2,float,32,45702.1,4.45135,0.0178054,583.448
1020,A40,CUDA Explicit Memory,212927,1,1,1024,2,float,32,48943.1,4.45492,0.0178197,583.915
1021,A40,CUDA Explicit Memory,228209,1,1,1024,2,float,32,52492.2,4.45182,0.0178073,583.509
1022,A40,CUDA Explicit Memory,244589,1,1,1024,2,float,32,56196.3,4.45686,0.0178274,584.169
1023,A40,CUDA Explicit Memory,262144,1,1,1024,2,float,32,60362.5,4.44706,0.0177882,582.885
1024,A40,CUDA Explicit Memory,280958,1,1,1024,2,float,32,64683.5,4.44782,0.0177913,582.985
1025,A40,CUDA Explicit Memory,301124,1,1,1024,2,float,32,69313.3,4.44865,0.0177946,583.094
1026,A40,CUDA Explicit Memory,322737,1,1,1024,2,float,32,74251.8,4.45084,0.0178034,583.381
1027,A40,CUDA Explicit Memory,345901,1,1,1024,2,float,32,79499.2,4.45542,0.0178217,583.981
1028,A40,CUDA Explicit Memory,370727,1,1,1024,2,float,32,85209.1,4.45521,0.0178208,583.953
1029,A40,CUDA Explicit Memory,397336,1,1,1024,2,float,32,91381.7,4.45245,0.0178098,583.591
1030,A40,CUDA Explicit Memory,425854,1,1,1024,2,float,32,97863.6,4.45594,0.0178238,584.049
1031,A40,CUDA Explicit Memory,456419,1,1,1024,2,float,32,104962.0,4.45278,0.0178111,583.635
1032,A40,CUDA Explicit Memory,489178,1,1,1024,2,float,32,112370.0,4.45775,0.017831,584.286
1033,A40,CUDA Explicit Memory,524288,1,1,512,2,float,32,60274.4,4.45355,0.0178142,583.736
1034,A40,CUDA Explicit Memory,561917,1,1,512,2,float,32,64595.5,4.45389,0.0178156,583.78
1035,A40,CUDA Explicit Memory,602248,1,1,512,2,float,32,69225.2,4.45431,0.0178173,583.836
1036,A40,CUDA Explicit Memory,645474,1,1,512,2,float,32,74163.8,4.45612,0.0178245,584.072
1037,A40,CUDA Explicit Memory,691802,1,1,512,2,float,32,79487.9,4.45605,0.0178242,584.064
1038,A40,CUDA Explicit Memory,741455,1,1,512,2,float,32,85197.9,4.4558,0.0178232,584.031
1039,A40,CUDA Explicit Memory,794672,1,1,512,2,float,32,91293.7,4.45674,0.0178269,584.153
1040,A40,CUDA Explicit Memory,851708,1,1,512,2,float,32,97852.5,4.45645,0.0178258,584.115
1041,A40,CUDA Explicit Memory,912838,1,1,512,2,float,32,104874.0,4.45651,0.017826,584.124
1042,A40,CUDA Explicit Memory,978356,1,1,512,2,float,32,112359.0,4.45818,0.0178327,584.343
1043,A40,CUDA Explicit Memory,1048576,1,1,128,2,float,32,30115.2,4.45681,0.0178272,584.162
1044,A40,CUDA Explicit Memory,2,1,1,1024,2,double,1,2123.17,0.000964596,7.71677e-06,0.126432
1045,A40,CUDA Explicit Memory,3,1,1,1024,2,double,1,2123.16,0.0014469,1.15752e-05,0.189648
1046,A40,CUDA Explicit Memory,4,1,1,1024,2,double,1,2123.14,0.00192921,1.54337e-05,0.252866
1047,A40,CUDA Explicit Memory,5,1,1,1024,2,double,1,2123.17,0.00241149,1.92919e-05,0.316079
1048,A40,CUDA Explicit Memory,6,1,1,1024,2,double,1,2123.16,0.00289379,2.31503e-05,0.379295
1049,A40,CUDA Explicit Memory,7,1,1,1024,2,double,1,2123.18,0.00337607,2.70086e-05,0.442509
1050,A40,CUDA Explicit Memory,8,1,1,1024,2,double,1,2123.17,0.00385839,3.08671e-05,0.505726
1051,A40,CUDA Explicit Memory,9,1,1,1024,2,double,1,2123.16,0.0043407,3.47256e-05,0.568944
1052,A40,CUDA Explicit Memory,10,1,1,1024,2,double,1,2123.18,0.00482296,3.85837e-05,0.632155
1053,A40,CUDA Explicit Memory,11,1,1,1024,2,double,1,2123.16,0.00530531,4.24425e-05,0.695377
1054,A40,CUDA Explicit Memory,12,1,1,1024,2,double,1,2123.17,0.00578758,4.63006e-05,0.758589
1055,A40,CUDA Explicit Memory,13,1,1,1024,2,double,1,2123.18,0.00626985,5.01588e-05,0.821802
1056,A40,CUDA Explicit Memory,14,1,1,1024,2,double,1,2123.17,0.00675216,5.40173e-05,0.885019
1057,A40,CUDA Explicit Memory,16,1,1,1024,2,double,1,2123.17,0.00771678,6.17342e-05,1.01145
1058,A40,CUDA Explicit Memory,17,1,1,1024,2,double,1,2123.15,0.00819914,6.55931e-05,1.07468
1059,A40,CUDA Explicit Memory,18,1,1,1024,2,double,1,2123.15,0.00868144,6.94516e-05,1.13789
1060,A40,CUDA Explicit Memory,19,1,1,1024,2,double,1,2123.18,0.00916362,7.3309e-05,1.20109
1061,A40,CUDA Explicit Memory,21,1,1,1024,2,double,1,2123.17,0.0101283,8.10262e-05,1.32753
